,acc
0,18.01801801801802
1,20.260130065032516
2,21.773924641547183
3,23.730932733183295
4,24.88497699539908
5,25.8376396066011
6,26.418059722817546
7,27.05338167270909
8,27.680853428158684
9,28.41284128412841
10,29.020820074552233
11,29.669139094924578
12,30.363874144164935
13,30.895063933138083
14,31.535435695713048
15,31.883242702668916
16,32.47249838225778
17,32.9351630646147
18,33.34386020316859
19,33.83669183459173
20,34.25877422734416
21,34.54702486476658
22,34.875429366494195
23,35.2264677694904
24,35.593423736949475
25,35.80137697603754
26,36.09392940479277
27,36.34415514839816
28,36.54953619090313
29,36.77789259641988
30,37.03022678150908
31,37.326166442701336
32,37.47689323918907
33,37.69522633018618
34,37.89251121460613
35,38.07327981332815
36,38.32806292061947
37,38.53259296297271
38,38.72150567963281
39,38.97347433685842
40,39.27900680504403
41,39.48427343508179
42,39.59859531617014
43,39.73272119820905
44,39.95199893330963
45,40.113915519902605
46,40.294474350518094
47,40.45084272589012
48,40.67021775954611
49,40.882817656353126
50,51.251251251251254
51,51.92596298149075
52,52.11737245748583
53,52.53813453363341
54,52.31046209241848
55,52.242040340056676
56,52.15030718674096
57,51.96899612451556
58,51.97244138237582
59,52.045204520452046
60,52.16837894354032
61,52.22935244603717
62,52.2270943918763
63,52.17515536824059
64,52.34348956597106
65,52.3657728608038
66,52.44426142714277
67,52.69181621201178
68,52.76593504921312
69,52.75263763188159
70,52.8691842468689
71,52.98877221691895
72,53.04143658419931
73,53.14388099504146
74,53.21412856514261
75,53.321281587753376
76,53.3279010333716
77,53.366191649701776
78,53.38115107417497
79,53.46178205940198
80,53.54043678828349
81,53.648551517234914
82,53.65011060941241
83,53.716285773110975
84,53.750107145918456
85,53.78204950137504
86,53.81767074785805
87,53.943524829600776
88,53.937280443088284
89,54.07635190879772
90,54.22083465450377
91,54.27033976999452
92,54.291960278146
93,54.314870792518015
94,54.323429409542435
95,54.39900867410161
96,54.51392582820911
97,54.54696972853601
98,54.666421763709465
99,54.80709614192284
100,60.46046046046046
101,60.780390195097546
102,60.18672890963654
103,60.26506626656664
104,60.112022404480896
105,59.876646107684614
106,59.69424203457637
107,59.90748843605451
108,59.98444271585732
109,60.11601160116012
110,59.8781707427948
111,60.03000250020835
112,59.86614354950381
113,59.81855846846203
114,59.66397759850657
115,59.82873929620601
116,59.927054532619564
117,59.9533307405967
118,59.99789462603295
119,60.018000900045
120,60.06952712033906
121,60.089094958861764
122,60.23305361102657
123,60.23584316013167
124,60.29841193647746
125,60.30231931997385
126,60.3392718248824
127,60.44144433729776
128,60.46415393634263
129,60.43534784492817
130,60.492273944320786
131,60.411262851964125
132,60.35334404072851
133,60.366481367099034
134,60.41029743706963
135,60.42390066390733
136,60.38001027054785
137,60.38843127450723
138,60.393856252724426
139,60.459011475286886
140,60.54294007170907
141,60.60858591871235
142,60.6083862415405
143,60.594558967249256
144,60.68134847441054
145,60.80132176786452
146,60.79065512032171
147,60.855434488218506
148,60.888997734647646
149,60.93721874437489
150,63.96396396396396
151,64.08204102051026
152,64.65488496165389
153,64.31607901975494
154,64.0128025605121
155,64.1106851141857
156,63.90912987569653
157,63.857982247780974
158,63.99599955550617
159,63.976397639763974
160,64.0421856532412
161,64.00533377781481
162,64.14339564581891
163,64.2188727766269
164,64.42429495299686
165,64.44152759547471
166,64.45673274898523
167,64.43135729762764
168,64.40865308700458
169,64.40822041102055
170,64.44116386494595
171,64.38019909995909
172,64.45932431844862
173,64.42768448685362
174,64.51458058322333
175,64.57556059848456
176,64.59498499944442
177,64.60230722525804
178,64.5539501362116
179,64.59215307176906
180,64.58595438562534
181,64.61139410606582
182,64.52922815842905
183,64.48130827377275
184,64.46184176690763
185,64.5073474263174
186,64.54498770237034
187,64.54906708071265
188,64.54011641324136
189,64.53661341533538
190,64.4869387058221
191,64.5324888687826
192,64.55731528640202
193,64.55828541557763
194,64.59921331585146
195,64.6666231874606
196,64.65243941360454
197,64.69093106106378
198,64.75642360048164
199,64.83529670593411
200,66.96696696696696
201,67.38369184592297
202,67.52250750250083
203,67.36684171042761
204,67.07341468293659
205,67.16119353225538
206,66.9952850407201
207,67.17089636204526
208,67.3630403378153
209,67.43674367436743
210,67.43340303663969
211,67.47228935744646
212,67.2897915224248
213,67.28337738409887
214,67.3311554103607
215,67.41046315394712
216,67.3804341431849
217,67.44263570198345
218,67.47197220906364
219,67.33836691834591
220,67.41273393971142
221,67.58943588344924
222,67.59424322796643
223,67.67781990916288
224,67.77471098843954
225,67.72568175699065
226,67.76176895440572
227,67.82742240794315
228,67.86440911755578
229,67.88559618653954
230,67.89251266169876
231,67.94274821088159
232,67.9535743507379
233,67.90199711756227
234,67.89908283093803
235,67.89077474374288
236,67.92886294224168
237,67.87283875891471
238,67.86327854560373
239,67.88419710492762
240,67.8943388863143
241,67.99209504988214
242,67.9690225354078
243,67.93108934293961
244,67.9703993422076
245,67.96234700754364
246,67.99293601991532
247,68.07225150523969
248,68.142206983816
249,68.21336426728534
250,70.37037037037037
251,71.73586793396699
252,72.22407469156386
253,71.54288572143035
254,71.53430686137227
255,71.09518253042174
256,70.83869124160594
257,71.07138392299038
258,71.05233914879432
259,70.73707370737074
260,70.69733612146558
261,70.79756646387199
262,70.6362027848296
263,70.67647689120652
264,70.53136875791719
265,70.51690730670667
266,70.63944937937526
267,70.55947552641814
268,70.59845255013421
269,70.4785239261963
270,70.47954664507834
271,70.41683712896041
272,70.38132092699682
273,70.2820950872953
274,70.2748109924397
275,70.37193738220701
276,70.36927293603466
277,70.45251616129147
278,70.5300182764923
279,70.62568752291743
280,70.63131068744153
281,70.68658395574862
282,70.63547380223643
283,70.63737168740258
284,70.62773222092059
285,70.65751826439623
286,70.62623314143626
287,70.659754204058
288,70.68386368881254
289,70.6817670441761
290,70.670016341862
291,70.64215814662253
292,70.68536477592502
293,70.65615127616537
294,70.69268205960132
295,70.76023391812865
296,70.79299559565096
297,70.85772620262922
298,70.88103838853854
299,70.92141842836857
300,74.47447447447448
301,73.88694347173586
302,73.79126375458486
303,73.46836709177295
304,73.13462692538508
305,72.97882980496749
306,72.71038719817116
307,72.73409176147018
308,72.61917990887876
309,72.68726872687269
310,72.64296754250387
311,72.55604633719477
312,72.62866374336487
313,72.58375598257018
314,72.70484698979932
315,72.69829364335271
316,72.69839402317784
317,72.670703927996
318,72.67224590767935
319,72.73363668183408
320,72.84156388399448
321,72.76694395199782
322,72.69881299186922
323,72.55302304262678
324,72.59490379615184
325,72.73741297742221
326,72.67306196525797
327,72.65259473552626
328,72.65078106141591
329,72.71909063635455
330,72.78944482080067
331,72.6866464577018
332,72.58401769750598
333,72.5550751492691
334,72.55921597759937
335,72.54645962387845
336,72.55871780318387
337,72.54401431616621
338,72.50698735865022
339,72.43181079526988
340,72.41640040000976
341,72.42553394128431
342,72.4621502825647
343,72.44710107047888
344,72.46383252961176
345,72.45809691515034
346,72.48026553756463
347,72.54526135961166
348,72.63209453254149
349,72.65545310906218
350,73.87387387387388
351,75.18759379689845
352,75.25841947315772
353,75.743935983996
354,75.19503900780155
355,75.32922153692282
356,75.0535790827261
357,75.03437929741217
358,74.99722191354594
359,75.08750875087509
360,74.97954359487225
361,74.83956996416369
362,74.77498269097623
363,74.58389884991786
364,74.604973664911
365,74.60466279142446
366,74.63380198835226
367,74.68192677370965
368,74.63550713195431
369,74.61873093654683
370,74.70355731225297
371,74.60793672439657
372,74.62498369494325
373,74.63644318513272
374,74.61498459938397
375,74.57209892688181
