,acc
0,23.423423423423422
1,26.41320660330165
2,28.676225408469488
3,30.50762690672668
4,32.226445289057814
5,33.70561760293382
6,34.804972138876984
7,36.47955994499313
8,37.29303255917324
9,37.793779377937796
10,38.67624329484499
11,39.2699391615968
12,39.98769136087391
13,40.52432316594042
14,41.022734848989934
15,41.465091568223016
16,42.02011883051944
17,42.563475748652706
18,42.96541923259119
19,43.407170358517924
20,43.80208581361017
21,44.0792763307423
22,44.48019479107787
23,44.95603983499313
24,45.42181687267491
25,45.80560790799646
26,46.109115152413054
27,46.46951676845602
28,46.77402669057554
29,47.1649054968499
30,47.462821381334884
31,47.667114597331164
32,47.8681172156732
33,48.157298744080705
34,48.44138403954398
35,48.59023861773938
36,48.844563366577475
37,49.07760730545541
38,49.2935716300418
39,49.53873846846171
40,49.784141076611625
41,50.1011928855449
42,50.266285262447965
43,50.4397827223346
44,50.66779261761373
45,50.92502010913281
46,51.12023660077874
47,51.31148565595117
48,51.541868201391864
49,51.717034340686816
50,61.46146146146146
51,62.83141570785393
52,62.62087362454152
53,62.215553888472115
54,61.73234646929386
55,62.210368394732455
56,62.408915559365624
57,62.43280410051256
58,62.551394599399934
59,62.56625662566257
60,62.68751704700427
61,62.62188515709642
62,62.70482344795754
63,62.73305236088292
64,62.817521168077874
65,62.92268266766673
66,63.19195246779222
67,63.325740318906604
68,63.46123480183167
69,63.52317615880794
70,63.54112100576218
71,63.61652802400109
72,63.750597852080524
73,63.88182840951706
74,63.874554982199285
75,63.98707642601639
76,64.07274343494204
77,64.18800671452551
78,64.24014621193834
79,64.37214573819128
80,64.48595115971483
81,64.53326666458327
82,64.54134973787085
83,64.59307626694903
84,64.62470356295894
85,64.66846301286147
86,64.69093759290791
87,64.76749388141793
88,64.88371496705044
89,64.83662091552289
90,64.87475304275713
91,64.93726041096217
92,65.00383729854182
93,65.07875178981341
94,65.11255805684571
95,65.20576534272485
96,65.21840890231707
97,65.30761057522032
98,65.44419273862732
99,65.49130982619653
100,69.66966966966967
101,69.78489244622311
102,69.3564521507169
103,68.81720430107526
104,68.89377875575116
105,68.94482413735622
106,69.13844834976425
107,69.00862607825978
108,69.1410156684076
109,69.21692169216922
110,69.06082371124647
111,69.27243936994749
112,69.10531579352258
113,69.21922994499607
114,69.29795319687979
115,69.24807800487531
116,69.31584210835932
117,69.4538585476971
118,69.51418495710301
119,69.52847642382119
120,69.61283870660507
121,69.55316150734124
122,69.61172224879343
123,69.65706904454352
124,69.73078923156926
125,69.79114581330052
126,69.8359198488833
127,69.84892317582771
128,69.94034277044037
129,69.96566552218407
130,69.96354721120036
131,70.05531422856964
132,70.07182035819267
133,70.07264919556458
134,70.02200062858938
135,70.06305730714742
136,70.12351685180681
137,70.14658280481065
138,70.14795251160287
139,70.17425435635892
140,70.18463864972317
141,70.27548274958927
142,70.30628619270216
143,70.31068887929271
144,70.35934131869597
145,70.42761799169547
146,70.49937232707079
147,70.54730306881393
148,70.67491173289251
149,70.75541510830216
150,72.17217217217217
151,72.03601800900451
152,72.85761920640213
153,73.21830457614404
154,73.33466693338667
155,73.27887981330221
156,72.95327903986284
157,73.23415426928366
158,73.36370707856429
159,73.23732373237324
160,72.81571051913811
161,72.99774981248437
162,73.0440803138703
163,72.9980712908065
164,72.97153143542903
165,72.87955497218576
166,72.8984057885758
167,72.86515917550975
168,72.99857887257224
169,73.10865543277164
170,73.20824801181008
171,73.24423837447156
172,73.21187877733814
173,73.34055585649402
174,73.3869354774191
175,73.39128428016463
176,73.44716470980407
177,73.42762241508625
178,73.40597951653506
179,73.4624487482916
180,73.51204877576696
181,73.527297728054
182,73.45374102245522
183,73.43451277978764
184,73.46209891711192
185,73.49370815855995
186,73.50198654017676
187,73.5545672254533
188,73.55316802994949
189,73.59933998349959
190,73.55545257201395
191,73.6112764589633
192,73.59240912579362
193,73.63576444919202
194,73.72830507344608
195,73.74508141481337
196,73.80369795102024
197,73.83278818308715
198,73.85048674462745
199,73.9054781095622
200,77.87787787787788
201,76.13806903451726
202,75.45848616205402
203,75.04376094023506
204,74.6749349869974
205,74.96249374895815
206,74.98214030575797
207,75.07188398549819
208,75.09723302589177
209,75.10751075107511
210,74.91590144558596
211,74.79789982498542
212,74.7134394953458
213,74.69104936066861
214,74.7316487765851
215,74.6984186511657
216,74.7632213659627
217,74.84304683593533
218,74.95657666192957
219,74.89874493724686
220,74.95595028334682
221,74.98522660120915
222,75.15978955606765
223,75.27813658902454
224,75.34701388055522
225,75.38366860263856
226,75.43983110485574
227,75.39912139719276
228,75.44053243215284
229,75.44584819493983
230,75.51533920449047
231,75.50235944873278
232,75.49925755325918
233,75.51986823141857
234,75.54215834738136
235,75.49654157059918
236,75.53987945620152
237,75.6151477670465
238,75.65065770917202
239,75.66439160979024
240,75.71891997365789
241,75.77799471415986
242,75.75757575757575
243,75.86308779744994
244,75.93279850663347
245,75.97121676558186
246,75.9931062363029
247,76.07450155211566
248,76.10971652482704
249,76.17152343046861
250,76.17617617617617
251,76.93846923461732
252,77.05901967322441
253,78.04451112778194
254,77.73554710942189
255,77.79629938323053
256,77.62537505357908
257,77.6847105888236
258,77.58639848872097
259,77.62776277627763
260,77.45249568142559
261,77.5814651220935
262,77.52134779598431
263,77.49839274233874
264,77.57183812254151
265,77.59234952184512
266,77.55750338255191
267,77.67653758542141
268,77.65671877467236
269,77.5888794439722
270,77.54654983570646
271,77.61261875539797
272,77.61207009000391
273,77.53656402350099
274,77.53510140405616
275,77.51451978922266
276,77.59546649875921
277,77.67420265009464
278,77.76475050863823
279,77.80926030867695
280,77.79605793735281
281,77.9024344510766
282,77.8902390981545
283,77.88170240301186
284,77.83650961456041
285,77.87160754465401
286,77.83723884429308
287,77.86257533092976
288,77.86097079412292
289,77.8894472361809
290,77.93848630454401
291,77.93995095121312
292,77.97623200539547
293,77.9994999886361
294,78.01284472988289
295,78.06908845844475
296,78.10591714717334
297,78.10996062417966
298,78.17098308128737
299,78.22356447128942
300,79.47947947947948
301,80.04002001000501
302,79.69323107702567
303,79.7699424856214
304,80.09601920384077
305,79.9966661110185
306,80.12573224746393
307,80.19752469058632
308,80.2200244471608
309,80.0980098009801
310,79.96181471042821
311,79.80665055421285
312,79.7292099392261
313,79.71997999857133
314,79.79198613240882
315,79.76748546784174
316,79.81645979175245
317,79.79887771542863
318,79.79893678614664
319,79.76898844942247
320,79.6276013143483
321,79.79453611527796
322,79.78172964041914
323,79.76165673569731
324,79.89119564782591
325,79.8838416862187
326,79.86962480091856
327,79.9242830101075
328,79.94068760991759
329,79.98933297776593
330,80.01225845995032
331,80.01812556642395
332,79.99939392102792
333,80.01705932527427
334,80.01657190205434
335,79.95777660490569
336,79.96432336009082
337,79.96263059554198
338,79.90717710710531
339,79.99949998749969
340,79.9458523378619
341,79.94952260768113
342,79.9158119956278
343,79.96772653923952
344,79.9817773728305
345,80.01043500945673
346,80.05489478499543
347,80.03500072918186
348,80.10163472723933
349,80.16360327206544
350,82.28228228228228
351,81.34067033516759
352,81.09369789929977
353,80.8702175543886
354,81.23624724944989
355,81.39689948324721
356,81.52593227603944
357,81.62270283785473
358,81.40904544949439
359,81.31813181318132
360,81.24374943176653
361,81.32344362030169
362,81.29086852834834
363,81.2058004143153
364,81.28541902793519
365,81.24882805175324
366,81.23419024648508
367,81.16006444802488
368,81.09900521080057
369,80.97404870243513
370,80.9609981427687
371,80.99459066321197
372,81.01221792251837
373,80.99087461977582
374,81.02724108964358
375,80.99926920266164
376,81.0363346790622
377,81.106468088146
378,81.20969688609952
379,81.28270942364746
380,81.23487854446918
381,81.22753836057377
382,81.18124791660354
383,81.13179799405864
384,81.13946112746079
385,81.15225422928415
386,81.09948917538311
387,81.15739887891786
388,81.19182543142132
389,81.1670291757294
390,81.22393229103149
391,81.25907759708565
392,81.25305239656736
393,81.2927566535603
394,81.32402942287607
395,81.38655188156264
396,81.40173195174366
