,wc
1684,0.014455796
1685,0.010745137
1686,0.009677041
1687,0.010930629
1688,0.01140677
1689,0.010570055
1690,0.011807307
1691,0.01167222
1692,0.008394518
1693,0.0045180656
1694,0.0064175148
1695,0.007887638
1696,0.008795113
1697,0.0092067085
1698,0.009258384
1699,0.011443187
1700,0.009817698
1701,0.007839106
1702,0.008689345
1703,0.009391083
1704,0.007828772
1705,0.0082075605
1706,0.012201919
1707,0.008562976
1708,0.0053983247
1709,0.0045509506
1710,0.006379541
1711,0.0058627985
1712,0.009441463
1713,0.011139421
1714,0.010609956
1715,0.0074656205
1716,0.0070400983
1717,0.0064745434
1718,0.005246002
1719,0.0080468785
1720,0.011650704
1721,0.0072720163
1722,0.007201435
1723,0.00903153
1724,0.007079281
1725,0.006639242
1726,0.010142322
1727,0.008632465
1728,0.0059741894
1729,0.011718463
1730,0.0051778993
1731,0.0071179634
1732,0.0077549173
1733,0.005991038
1734,0.006082302
1735,0.0083623165
1736,0.007859202
1737,0.006435681
1738,0.006431137
1739,0.0041552046
1740,0.0069340942
1741,0.0032984084
1742,0.00669852
1743,0.0064819483
1744,0.004879538
1745,0.0053082816
1746,0.010039749
1747,0.004180979
1748,0.008595726
1749,0.00960102
1750,0.005739712
1751,0.004929398
1752,0.006751693
1753,0.013476599
1754,0.0024728822
1755,0.0068755513
1756,0.0056987675
1757,0.0055272654
1758,0.004278737
1759,0.0058866795
1760,0.005524209
1761,0.0059759617
1762,0.0049790945
1763,0.005208253
1764,0.0068983417
1765,0.006781169
1766,0.006075889
1767,0.0035566902
1768,0.008131584
1769,0.00594645
1770,0.00571623
1771,0.0046930155
1772,0.0036501093
1773,0.0032070344
1774,0.004049494
1775,0.0048560994
1776,0.0038906028
1777,0.00444171
1778,0.0033362452
1779,0.0045323344
1780,0.0065283542
1781,0.005028897
1782,0.0071865143
1783,0.0047682524
1784,0.0071391957
1785,0.0040656365
1786,0.00424596
1787,0.004897518
1788,0.0041730814
1789,0.0034836428
1790,0.0069080424
1791,0.0033494513
1792,0.0040826946
1793,0.004990979
1794,0.0031666271
1795,0.004279563
1796,0.006049907
1797,0.005448425
1798,0.006035152
1799,0.004301872
1800,0.004081807
1801,0.0041238973
1802,0.005056937
1803,0.0049494
1804,0.0040132618
1805,0.0059538037
1806,0.0032563433
1807,0.0055178497
1808,0.0046773683
1809,0.0037491359
1810,0.004477893
1811,0.0042743143
1812,0.002788242
1813,0.004937046
1814,0.004955983
1815,0.0049748756
1816,0.0034744479
1817,0.005210705
1818,0.0031423075
1819,0.003694091
1820,0.0040153293
1821,0.003511208
1822,0.0036989339
1823,0.0033112774
1824,0.0046796678
1825,0.003952858
1826,0.0045100804
1827,0.0035272408
1828,0.0029484192
1829,0.0029567955
1830,0.0032754727
1831,0.0038975095
1832,0.002898911
1833,0.0038614683
1834,0.0055050366
1835,0.00556866
1836,0.0059557855
1837,0.006825152
1838,0.0039808135
1839,0.0030514318
1840,0.0050161425
1841,0.002756523
1842,0.003494639
1843,0.003662724
1844,0.0036558695
1845,0.005479795
1846,0.0047742957
1847,0.0033755554
1848,0.0038546752
1849,0.0035120072
1850,0.0023888461
1851,0.0031594867
1852,0.0036365176
1853,0.004975603
1854,0.0043176236
1855,0.0033245618
1856,0.0039057126
1857,0.0041909106
1858,0.0035429168
1859,0.003894128
1860,0.0044670487
1861,0.003176122
1862,0.0032450203
1863,0.0033527864
1864,0.005044029
1865,0.002839432
1866,0.0027197534
1867,0.0044938438
1868,0.0038784873
1869,0.0047413483
1870,0.0036910214
1871,0.0025444003
1872,0.0047883065
1873,0.0033817636
1874,0.0032576844
1875,0.00288897
1876,0.0035532014
1877,0.0026978264
1878,0.0032224348
1879,0.003073873
1880,0.0032580318
1881,0.0045596575
1882,0.00304317
1883,0.0043329243
1884,0.0033025332
1885,0.0036110738
1886,0.0036815638
1887,0.0040304307
1888,0.0032644346
1889,0.003533909
1890,0.0023316192
1891,0.0028999252
1892,0.004553602
1893,0.003009365
1894,0.002897882
1895,0.003596194
1896,0.002873905
1897,0.004387319
1898,0.0072744126
1899,0.004270277
1900,0.003970164
1901,0.0025370475
1902,0.0031790864
1903,0.004909368
1904,0.004553821
1905,0.0027235793
1906,0.0037201513
1907,0.002959299
1908,0.004008691
1909,0.0028922902
1910,0.002894736
1911,0.0017089909
1912,0.0026264153
1913,0.003296188
1914,0.004952254
1915,0.004462379
1916,0.0029444266
1917,0.003150817
1918,0.0029071374
1919,0.0030325754
1920,0.0042329
1921,0.0032906719
1922,0.0025737695
1923,0.0033148453
1924,0.0029405681
1925,0.004968188
1926,0.003094825
1927,0.0026447102
1928,0.0023877192
1929,0.002951702
1930,0.0030441293
1931,0.0064148456
1932,0.0026571117
1933,0.0024459036
1934,0.0035582269
1935,0.0028210059
1936,0.0031552603
1937,0.0033193761
1938,0.0024941955
1939,0.0026038857
1940,0.003001364
1941,0.0028717685
1942,0.0032756813
1943,0.0032054707
1944,0.0033383323
1945,0.0035752198
1946,0.003319323
1947,0.003383655
1948,0.0043305038
1949,0.0026046885
1950,0.0028214408
1951,0.0029927855
1952,0.0034970064
1953,0.003739412
1954,0.0032679345
1955,0.0025072973
1956,0.004023729
1957,0.002484925
1958,0.0038608555
1959,0.0026032021
1960,0.0024702763
1961,0.0024561174
1962,0.002221805
1963,0.0026799645
1964,0.0030799685
1965,0.0029421588
1966,0.0030953428
1967,0.0021133106
1968,0.0026928978
1969,0.0026896717
1970,0.0038757548
1971,0.003770371
1972,0.00261606
1973,0.0030001234
1974,0.0029825186
1975,0.002792432
1976,0.0025239848
1977,0.0022577308
1978,0.0029140338
1979,0.0027473895
1980,0.0027367072
1981,0.002721821
1982,0.003294807
1983,0.0033004945
1984,0.0029185368
1985,0.0022848537
1986,0.0030598072
1987,0.0027566394
1988,0.0025522504
1989,0.0024954388
1990,0.0022054454
1991,0.0025132857
1992,0.0026028175
1993,0.0032650102
1994,0.00232069
1995,0.0032712566
1996,0.002781229
1997,0.0026804935
1998,0.0033299867
1999,0.0028554676
2000,0.0022846125
2001,0.0020830706
2002,0.0031300373
2003,0.0027034422
2004,0.002778504
2005,0.002740102
2006,0.0027956292
2007,0.0026558293
2008,0.0024334788
2009,0.002191592
2010,0.0032568127
2011,0.0024581589
2012,0.0017434349
2013,0.0032188427
2014,0.0036678314
2015,0.0026235431
2016,0.002640958
2017,0.0025586784
2018,0.0029955786
2019,0.00197131
2020,0.0028503658
2021,0.0032328926
2022,0.0023854608
2023,0.0025202334
2024,0.0019768244
2025,0.0028394181
2026,0.0025692917
2027,0.0030782772
2028,0.0022369986
2029,0.0017758254
2030,0.0030239718
2031,0.0030246312
2032,0.0019038739
2033,0.0029828446
2034,0.0029563233
2035,0.002558631
2036,0.002383519
2037,0.0024278434
2038,0.0019354606
2039,0.0023188768
2040,0.00235984
2041,0.0023842165
2042,0.0022474704
2043,0.0022945805
2044,0.0019219387
2045,0.003210674
2046,0.0035708705
2047,0.0025279662
2048,0.0021226546
2049,0.0031116363
2050,0.002610378
2051,0.0024291594
2052,0.0027507478
2053,0.002685435
2054,0.002282774
2055,0.0036185859
2056,0.002374609
2057,0.0027007395
2058,0.002882355
2059,0.0020380449
2060,0.0026499843
2061,0.0017954353
2062,0.0021752743
2063,0.0026772507
2064,0.0020521572
2065,0.0027941428
2066,0.0021510096
2067,0.0026135538
2068,0.0023208866
2069,0.002276089
2070,0.0022052564
2071,0.002059658
2072,0.002948584
2073,0.0021192543
2074,0.0030647395
2075,0.001717045
2076,0.002849169
2077,0.0019080862
2078,0.002216407
2079,0.0017837845
2080,0.0023395894
2081,0.0022762353
2082,0.0021207342
2083,0.0023312736
2084,0.0023339707
2085,0.0027705086
2086,0.0021908032
2087,0.0018958468
2088,0.001964895
2089,0.0022183433
2090,0.002886247
2091,0.002274625
2092,0.0024756026
2093,0.0016902629
2094,0.0028174166
2095,0.0027995147
2096,0.0025330763
2097,0.002352912
2098,0.002850716
2099,0.00210159
2100,0.002304662
2101,0.0024304083
2102,0.0021309592
2103,0.002929695
2104,0.0022569755
2105,0.002017931
2106,0.002535629
2107,0.0017654067
2108,0.0024563242
2109,0.0039606746
2110,0.0023844
2111,0.0018921467
2112,0.0017168131
2113,0.0025772825
2114,0.002996359
2115,0.0022904035
2116,0.0023904284
2117,0.0029683262
2118,0.0023853583
2119,0.0021013916
2120,0.0026629865
2121,0.0025019124
2122,0.0020240378
2123,0.001995829
2124,0.0020275712
2125,0.0024330253
2126,0.0023972318
2127,0.0023708176
2128,0.0019076644
2129,0.0016604662
2130,0.0025383467
2131,0.0021855244
2132,0.0014600931
2133,0.0023437496
2134,0.0026660673
2135,0.0018096771
2136,0.0023913896
2137,0.0032217707
2138,0.0021927347
2139,0.0016809348
2140,0.0018649958
2141,0.00196952
2142,0.0022560554
2143,0.001743257
2144,0.001660753
2145,0.0021575587
2146,0.0026915204
2147,0.0023841923
2148,0.0021465672
2149,0.0021552844
2150,0.002163793
2151,0.0019505117
2152,0.0020446572
2153,0.0023989575
2154,0.0020517502
2155,0.0023122635
2156,0.0019672392
2157,0.002476423
2158,0.0023807734
2159,0.0017234171
2160,0.0018816413
2161,0.0025179451
2162,0.0018322831
2163,0.0021670377
2164,0.0030549038
2165,0.0022343267
2166,0.0021401849
2167,0.002434778
2168,0.00186681
2169,0.0022115037
2170,0.0023532175
2171,0.0023801504
2172,0.0021409262
2173,0.0023326306
2174,0.0018692622
2175,0.0022737877
2176,0.0018684743
2177,0.0025920803
2178,0.0018464187
2179,0.001911304
2180,0.0022080783
2181,0.0021097045
2182,0.002137918
2183,0.001657269
2184,0.0026582545
2185,0.0018833317
2186,0.0019675186
2187,0.0024423143
2188,0.001926057
2189,0.0020111846
2190,0.0020701587
2191,0.002216612
2192,0.0015564151
2193,0.0017617568
2194,0.0022120485
2195,0.0020077853
2196,0.0024089161
2197,0.002020916
2198,0.0022696452
2199,0.001896333
2200,0.0019004373
2201,0.0017143656
2202,0.0020082397
2203,0.0025530169
2204,0.0023078965
2205,0.0021398533
2206,0.0021726266
2207,0.0017388333
2208,0.0025257627
2209,0.0023372686
2210,0.001815414
2211,0.0015318915
2212,0.0021046475
2213,0.0020144917
2214,0.0020531965
2215,0.0028278437
2216,0.0019060504
2217,0.001682465
2218,0.002470458
2219,0.0021591214
2220,0.0024129814
2221,0.0021622581
2222,0.0017768964
2223,0.0018690247
2224,0.0018270249
2225,0.0025606481
2226,0.0025006132
2227,0.0020071818
2228,0.0018639239
2229,0.0015935078
2230,0.0017280504
2231,0.0022602445
2232,0.0017907703
2233,0.0021213023
2234,0.0018780325
2235,0.0016384376
2236,0.0018702615
2237,0.002242188
2238,0.002169976
2239,0.0019593388
2240,0.0016999766
2241,0.0016029989
2242,0.0019381903
2243,0.0014739949
2244,0.0021420047
2245,0.002099405
2246,0.0022193566
2247,0.0021793945
2248,0.0051797526
2249,0.0018253559
2250,0.0019169534
2251,0.0019730618
2252,0.0021538753
2253,0.0015787873
2254,0.0018656654
2255,0.0017179465
2256,0.0019351449
2257,0.0019369917
2258,0.0025222441
2259,0.001834929
2260,0.0017574094
2261,0.0013376093
2262,0.0017806403
2263,0.0020200787
2264,0.0016864901
2265,0.0027437704
2266,0.0017305026
2267,0.0023655258
2268,0.0023280783
2269,0.0025005452
2270,0.0015507154
2271,0.0017080475
2272,0.0015244875
2273,0.0018564276
2274,0.0013915086
2275,0.0018949024
2276,0.0019416949
2277,0.002218389
2278,0.0017814422
2279,0.0017879596
2280,0.0021640565
2281,0.0016492745
2282,0.001960679
2283,0.0016905852
2284,0.0019978387
2285,0.002144795
2286,0.0018590381
2287,0.0023021493
2288,0.0021486124
2289,0.0020236038
2290,0.001682845
2291,0.0014255038
2292,0.0022081537
2293,0.0015820293
2294,0.001566235
2295,0.0018126955
2296,0.002496642
2297,0.0022805817
2298,0.0017396752
2299,0.0015793992
2300,0.00220975
2301,0.001562628
2302,0.0019882107
2303,0.0020064004
2304,0.002221576
2305,0.0013462584
2306,0.0023919474
2307,0.0015003914
2308,0.0021425746
2309,0.0017864425
2310,0.0021167109
2311,0.0018698052
2312,0.0016631885
2313,0.0019468563
2314,0.0017800573
2315,0.0016651144
2316,0.0022751
2317,0.0019788519
2318,0.0015210379
2319,0.0017069718
2320,0.0024529034
2321,0.0016755732
2322,0.0017767297
2323,0.00192226
2324,0.0018023467
2325,0.0017425455
2326,0.0018587345
2327,0.0020178044
2328,0.0017385632
2329,0.0013019824
2330,0.0022997865
2331,0.0017274516
2332,0.0015537823
2333,0.0022337334
2334,0.0021376712
2335,0.001678315
2336,0.001838224
2337,0.0016441178
2338,0.0017649094
2339,0.0017681345
2340,0.0015876833
2341,0.0014478518
2342,0.0016704183
2343,0.0016535614
2344,0.0017446252
2345,0.0016585896
2346,0.001900916
2347,0.0018128986
2348,0.0017596148
2349,0.0019630669
2350,0.0018054591
2351,0.0018134704
2352,0.0019173482
2353,0.0022444073
2354,0.0019672504
2355,0.0016566049
2356,0.0016007945
2357,0.0016242787
2358,0.0020510592
2359,0.0015099756
2360,0.0016172277
2361,0.0014848849
2362,0.0017214539
2363,0.0018356526
2364,0.0019259583
2365,0.002225292
2366,0.0018748203
2367,0.0029080193
2368,0.0018146913
2369,0.001779737
2370,0.0019134674
2371,0.0016757986
2372,0.0011998313
2373,0.0025016097
2374,0.0018835226
2375,0.0015052035
2376,0.0019512987
2377,0.0013377378
2378,0.0016463036
2379,0.0016303407
2380,0.001773688
2381,0.00202044
2382,0.0015292224
2383,0.001462304
2384,0.0018421244
2385,0.0013658106
2386,0.0023530694
2387,0.001781554
2388,0.0018744795
2389,0.0018229512
2390,0.0018946948
2391,0.0014693402
2392,0.0017230194
2393,0.002036293
2394,0.00127766
2395,0.001880113
2396,0.0021318132
2397,0.0019360259
2398,0.001937951
2399,0.0011478262
2400,0.0014088526
2401,0.0015766127
2402,0.0017045019
2403,0.0017419746
2404,0.0019188384
2405,0.0015954142
2406,0.0011762725
2407,0.0015393011
2408,0.0018616207
2409,0.0015407205
2410,0.0015074927
2411,0.001880304
2412,0.0013326593
2413,0.0015044967
2414,0.0020238645
2415,0.0016096411
2416,0.0021511354
2417,0.0015907027
2418,0.0023272252
2419,0.0016564978
2420,0.0020060698
2421,0.001382865
2422,0.0010691509
2423,0.002212097
2424,0.0014060186
2425,0.0015689507
2426,0.0019716602
2427,0.001662584
2428,0.0019445252
2429,0.001177188
2430,0.0017560218
2431,0.0020158691
2432,0.0014817733
2433,0.0011990024
2434,0.0019460069
2435,0.0018758914
2436,0.0017811051
2437,0.0016488712
2438,0.0015604589
2439,0.0011306629
2440,0.0019444712
2441,0.0017582681
2442,0.0014772872
2443,0.0011958759
2444,0.0015297281
2445,0.001645524
2446,0.002103921
2447,0.0017482927
2448,0.0024038618
2449,0.0018725768
2450,0.0014316542
2451,0.0012722667
2452,0.0017125271
2453,0.00211085
2454,0.0014587957
2455,0.0013984665
2456,0.0015284223
2457,0.0016308147
2458,0.0014094785
2459,0.0014962796
2460,0.0016998136
2461,0.0014972407
2462,0.0012760395
2463,0.0019856514
2464,0.0014618281
2465,0.0015065679
2466,0.0018792087
2467,0.0014768494
2468,0.0025135856
2469,0.0021279613
2470,0.0020921165
2471,0.0014863899
2472,0.0014947085
2473,0.0016632406
2474,0.0012438884
2475,0.00145612
2476,0.0017757202
2477,0.0016740495
2478,0.0014847545
2479,0.0014180401
2480,0.0020116055
2481,0.0016384525
2482,0.0014141444
2483,0.0015247893
2484,0.0019357568
2485,0.0014287885
2486,0.0020269556
2487,0.0017270911
2488,0.0014727097
2489,0.0011869846
2490,0.0017768582
2491,0.0016218042
2492,0.0014200807
2493,0.0019821925
2494,0.0015201997
2495,0.0016639559
2496,0.0020115795
2497,0.00165335
2498,0.0017791996
2499,0.0013789712
