,acc
0,24.424424424424423
1,28.264132066033017
2,30.71023674558186
3,31.48287071767942
4,32.64652930586117
5,33.688948158026335
6,34.662094584940704
7,35.75446930866358
8,36.65962884764974
9,37.413741374137416
10,38.02163833075734
11,38.419868322360195
12,39.04915762750981
13,39.43853132366598
14,39.989332622174814
15,40.44002750171886
16,41.14359668215777
17,41.691205066948164
18,42.165377125111846
19,42.56212810640532
20,43.011571979618076
21,43.44742942861039
22,43.83234053654507
23,44.23934330597108
24,44.66578663146526
25,44.98249932689719
26,45.346123930515944
27,45.698060645023034
28,46.036070209317565
29,46.428214273809125
30,46.80473563663344
31,47.092096628019625
32,47.337798115094394
33,47.57492867437278
34,47.749935712448924
35,48.031889774715964
36,48.27157490742993
37,48.53811942419537
38,48.81663632400831
39,49.14372859321483
40,49.371935900875634
41,49.62499107121598
42,49.78022744714993
43,50.04659196799927
44,50.29000644458766
45,50.53370725450553
46,50.74363284325199
47,50.926060959603326
48,51.15614604379681
49,51.38302766055321
50,62.66266266266266
51,62.03101550775388
52,62.18739579859953
53,62.740685171292824
54,62.53250650130026
55,62.19369894982497
56,62.6518074010573
57,62.58282285285661
58,62.54028225358373
59,62.75627562756276
60,62.83298481680153
61,62.813567797316445
62,62.84329563812601
63,62.94021001500107
64,62.90419361290753
65,62.953934620913806
66,63.044884993234895
67,63.2757375409745
68,63.46123480183167
69,63.52317615880794
70,63.66493642554407
71,63.76653484249284
72,63.81581807904691
73,63.93599733322222
74,64.12256490259611
75,64.19093042040079
76,64.2690470017408
77,64.35586985249473
78,64.56084692575607
79,64.63215440514684
80,64.73434626923449
81,64.83327603987625
82,64.87469317252038
83,64.90485014265126
84,64.89042544072687
85,64.90735853773715
86,64.8368874834455
87,64.9201294770915
88,64.9683325213467
89,64.99412485312133
90,65.02109807556282
91,65.0515488464011
92,65.12011907253657
93,65.19920907293347
94,65.22589390875353
95,65.31881127850606
96,65.39500840443414
97,65.48678097460363
98,65.5441947794853
99,65.63931278625573
100,68.16816816816817
101,69.38469234617308
102,69.78992997665888
103,69.71742935733934
104,70.15403080616123
105,69.76162693782297
106,69.76710958708387
107,69.85873234154269
108,69.80775641737971
109,69.51695169516951
110,69.65178652604783
111,69.51412617718144
