,acc
0,16.916916916916918
1,18.459229614807402
2,20.706902300766924
3,22.255563890972745
4,23.84476895379076
5,25.28754792465411
6,26.046578082583228
7,27.140892611576447
8,27.925325036115122
9,28.852885288528853
10,29.32084734975907
11,30.019168264022003
12,30.4869605354258
13,30.995071076505464
14,31.362090806053736
15,31.814488405525346
16,32.366609800576505
17,32.879604422467914
18,33.296489288909946
19,33.466673333666684
20,33.81113386351731
21,34.04700213646075
22,34.31453541458324
23,34.784782699279134
24,35.11740469618785
25,35.37828378014539
26,35.7235453164932
27,35.933426193792634
28,36.16676437118522
29,36.311210373679124
30,36.5592438465757
31,36.74802337573049
32,36.8465711082154
33,36.94226300773552
34,37.08963113231807
35,37.2315897663824
36,37.47128300764886
37,37.5825679623148
38,37.71635170132568
39,37.86594664866622
40,37.98873143247396
41,38.12947927331603
42,38.266006186190374
43,38.325871042523694
44,38.371963821418255
45,38.5356203395726
46,38.696568012085365
47,38.79664159669993
48,38.851813302312294
49,39.012780255605115
50,43.54354354354354
51,44.922461230615305
52,44.31477159053018
53,44.36109027256814
54,44.18883776755351
55,44.274045674279044
56,43.877696813830546
57,43.417927240905115
58,43.06034003778198
59,43.32433243324333
60,43.46758796254205
61,43.66197183098591
62,43.54950380798523
63,43.46739052789485
64,43.27621841456097
65,43.20270016876055
66,43.27313371374787
67,43.31907328184899
68,43.41807463550713
69,43.32716635831792
70,43.33063479213296
71,43.45197508977681
72,43.56276359841732
73,43.685153548064505
74,43.79375175007
75,43.77860686949498
76,43.8460683729027
77,43.96942747955284
78,43.96013655643298
79,44.03480116003867
80,43.943353011387465
81,43.94512328510266
82,43.86799599987879
83,43.88070237359922
84,43.94411268893397
85,43.99844440123337
86,44.00118922133031
87,44.07484407484407
88,44.049847431985434
89,44.08110202755069
90,44.10107563599112
91,44.08914497964237
92,44.110328147166214
93,44.08509284301916
94,44.09209093535412
95,44.08356703406596
96,44.10519372752612
97,44.06341798787475
98,44.100900018367724
99,44.094881897637954
100,45.845845845845844
101,46.22311155577789
102,46.41547182394132
103,45.61140285071268
104,45.409081816363276
105,45.49091515252542
106,45.163594799257034
107,44.905613201650205
108,44.41604622735859
109,44.694469446944694
110,44.31311937448859
111,44.58704892074339
112,44.4264943457189
113,44.45317522680192
114,44.24294952996866
115,44.25276579786237
116,44.208482851932466
117,44.04133562975721
118,43.83388599399969
119,43.622181109055454
120,43.61636268393733
121,43.55652529660439
122,43.71059611287447
123,43.72265511062961
124,43.59774390975639
125,43.56321396976807
126,43.56457646579503
127,43.41226472374014
128,43.39804820855892
129,43.53145104836828
130,43.556243749798384
131,43.48885902684459
132,43.386163217067185
133,43.351275037501104
134,43.35552444355553
135,43.47065196255451
136,43.417389659179975
137,43.34061422669018
138,43.30367445319111
139,43.31858296457411
140,43.20837093587649
141,43.160551441700996
142,43.133561245610366
143,43.12143457805859
144,43.10762461388031
145,43.037892128089744
146,43.01155343730718
147,42.95506156378258
148,42.90495724402539
149,42.85685713714274
150,42.24224224224224
151,41.5207603801901
152,41.48049349783261
153,41.2353088272068
154,40.10802160432086
155,40.45674279046508
156,40.24860694384912
157,40.33004125515689
158,40.21557950883432
159,40.474047404740475
160,40.50368215292299
161,40.445037086423866
162,40.50311562427879
163,40.43145938995642
164,40.38269217947863
165,40.427526720420026
166,40.39061121242426
167,40.457803211289516
168,40.349492078530446
169,40.17700885044252
170,40.17810371922472
171,40.27910359561798
172,40.33218835601548
173,40.42251760490021
174,40.50562022480899
175,40.490018846878726
176,40.61631912293048
177,40.633594056930605
178,40.74623262871133
179,40.784692823094105
180,40.91744894996613
181,40.99503109472171
182,40.97093851328828
183,40.980617076972855
184,40.961170319151975
185,40.96780466124059
186,40.94705262304387
187,40.9694991973473
188,41.04977050693608
189,41.06602665066627
190,41.040025366472356
191,41.005738231862665
192,41.07537384590339
193,41.041841860042275
194,41.083135180781795
195,41.11611121980913
196,41.11789612544948
197,41.06752224004667
198,41.15186024204576
199,41.22482449648993
200,44.34434434434434
201,44.272136068034015
202,42.6808936312104
203,43.03575893973493
204,43.32866573314663
205,43.19053175529255
206,43.291898842691815
207,42.730341292661585
208,42.47138570952328
209,42.46424642464246
210,42.340212746613325
211,42.303525293774484
212,42.41864758827602
213,42.50303593113794
214,42.289485965731046
215,42.10888180511282
216,42.15542090711218
217,42.174565253625204
218,42.202221169535235
219,42.25711285564278
220,42.273441592456784
221,42.34283376517114
222,42.34966737684247
223,42.27259469144548
224,42.353694147765914
225,42.47086426401015
226,42.46083188266232
227,42.46937390621093
228,42.47732680437257
229,42.65475515850528
230,42.672344269169976
231,42.69195912372262
232,42.65583805569866
233,42.60125297802877
234,42.57835938169662
235,42.656740465012916
236,42.67953187923998
237,42.627437564146426
238,42.701094899869226
239,42.62106552663817
240,42.58396546257226
