,acc
0,57.65765765765766
1,63.081540770385196
2,66.75558519506502
3,69.34233558389597
4,70.99419883976795
5,72.37872978829805
6,73.4962137448207
7,74.434304288036
8,75.10834537170797
9,75.92759275927592
10,76.60696426947905
11,77.08975747978998
12,77.4905761981691
13,77.96985498964212
14,78.39189279285286
15,78.67991749484342
16,78.9222895464439
17,79.0543919106617
18,79.27785672930155
19,79.50397519875993
20,79.75617886566027
21,80.0763671075958
22,80.26435931997044
23,80.50752114671445
24,80.71122844913796
25,80.94157467594907
26,81.12893070113708
27,81.31361834351227
28,81.39935859857236
29,81.51938397946599
30,81.69940965837608
31,81.76818025563298
32,81.92369465741386
33,82.04358951733875
34,82.16520472013487
35,82.26061835050973
36,82.32654936619909
37,82.47585462775336
38,82.57904048821764
39,82.7220680517013
40,82.80445864533282
41,82.90673587466368
42,83.06472243540547
43,83.12007091070251
44,83.19295984355207
45,83.30398486923629
46,83.38688057192707
47,83.46840559178317
48,83.53435784403763
49,83.59167183343666
50,83.62712994372438
51,83.6785322794669
52,83.76195777278816
53,83.79969999444434
54,83.87243404425536
55,83.946141895391
56,83.98217512587941
57,84.03937998931016
58,84.04549229647961
59,84.14806913448558
60,87.58758758758759
61,88.34417208604302
62,88.1293764588196
63,88.27206801700424
64,88.05761152230446
65,88.29804967494583
66,88.1697385340763
67,88.1485185648206
68,88.12090232248028
69,88.23882388238823
70,88.37167015183198
71,88.38236519709976
72,88.2990999307639
73,88.24916065433246
74,88.31922128141876
75,88.18676167260453
76,88.16989234660862
77,88.1660092227346
78,88.12569082583293
79,88.17940897044852
80,88.29468069908091
81,88.3176508023092
82,88.34297143354058
83,88.3828492853869
84,88.37553502140085
85,88.42263163967844
86,88.44772028593651
87,88.4960177149184
88,88.4996034346012
89,88.51628387612921
90,88.52866221491016
91,88.5215162973843
92,88.53601624291645
93,88.55848701432394
94,88.57681648047087
95,88.6385732937026
96,88.65374739857835
97,88.67338614174058
98,88.70740275391677
99,88.74721868046701
100,88.75582331276372
101,88.73306507297792
102,88.74857554826856
103,88.77247210163867
104,88.74641658703527
105,88.73671166764495
106,88.75082448562735
107,88.76018250380216
108,88.80997571379008
109,88.81777635552712
110,88.82331026098551
111,88.83247754764514
112,88.85828034491217
113,88.86831237615512
114,88.86525209549265
115,88.84801514312755
116,88.8998052597414
117,88.88773944378352
118,88.88455736537908
119,88.90648177469625
120,89.48948948948949
121,89.84492246123061
122,89.79659886628876
123,89.84746186546637
124,89.57791558311662
125,89.84830805134189
126,89.71281611658809
127,89.93624203025378
128,89.86554061562396
129,90.06900690069007
130,90.18092553868533
131,90.14917909825819
132,90.02230940841604
133,89.97785556111151
134,89.93932928861925
135,90.02437652353272
136,89.92293664333197
137,89.7994333018501
138,89.80472656455603
139,89.81449072453623
140,89.8233249202343
141,89.8768125823901
142,89.92564894125832
143,89.95374807283636
144,89.95159806392256
145,89.91499673064348
146,89.91814511648579
147,89.98535661987928
148,89.94103244939481
149,89.93966465548851
150,89.93838510919707
151,89.93093534172942
152,89.96333222218855
153,89.99382334774552
154,90.0111431755193
155,90.03027861885052
156,89.98351306792075
157,90.01289507618621
158,90.06384779096899
159,90.07475186879672
160,90.05829410473426
161,90.11166932546013
162,90.1393055652457
163,90.18386781517762
164,90.18200404453432
165,90.18891715037283
166,90.19128066554607
167,90.20812933602784
168,90.20592256984837
169,90.18180363607271
170,90.18412125727956
171,90.18442662358892
172,90.19226777863733
173,90.20352228744977
174,90.20345824469536
175,90.19089626600476
176,90.2138634011123
177,90.22741771409852
178,90.22017322327497
179,90.23983733062218
180,90.69069069069069
181,90.74537268634317
182,90.83027675891964
183,91.0977744436109
184,91.1382276455291
185,91.14852475412569
186,91.07015287898271
187,90.99887485935741
188,91.03233692632514
189,91.00910091009101
190,91.02645695063188
191,91.08259021585133
192,90.96853604123395
193,90.97078362740196
194,90.95939729315288
195,90.80567535470966
196,90.81122418965822
197,90.74948608256014
198,90.76267171956418
199,90.85954297714886
200,90.88051811991048
201,90.87685803900177
202,90.87351623983652
203,90.88712029667903
204,90.88763550542022
205,90.92272779722298
206,90.96262824549058
207,90.96396299867853
208,90.96865409152039
209,90.99969998999967
210,90.91906190522275
211,90.899715616113
212,90.92093699809085
213,90.9291449748522
214,90.92545501300037
215,90.9136364899025
216,90.94299845941782
217,90.98397326245427
218,91.025410907972
219,91.01977549438736
220,91.0412449084124
221,91.03073882711493
222,91.06490848624387
223,91.0702515966272
224,91.10424676103914
225,91.11719819996087
226,91.13810932147493
227,91.14564886768474
228,91.16920753484764
229,91.17582351647033
230,91.19394497931332
231,91.21329256331853
232,91.2281363799317
233,91.23131909850183
234,91.20711285659739
235,91.17484240790014
236,91.18756469411744
237,91.18777909963966
238,91.18629129307277
239,91.1898531642194
240,90.7907907907908
241,91.0455227613807
242,90.73024341447149
243,91.19779944986247
244,91.15823164632927
245,91.16519419903317
246,91.29875696528076
247,91.51143892986623
248,91.3657073008112
249,91.37913791379138
250,91.47195199563596
251,91.59929994166181
252,91.60704669589968
253,91.68512036574042
254,91.65944396293087
255,91.68698043627727
256,91.670098241073
257,91.66620367798211
258,91.76272435391337
259,91.62458122906145
260,91.73293966379352
261,91.77689894995227
262,91.80833949302144
263,91.84966040251678
264,91.82367294691788
265,91.7919919996923
266,91.87006926182451
267,91.84613736204865
268,91.86523673230111
269,91.84972832427748
270,91.84489822252331
271,91.82161942560705
272,91.8876329585745
273,91.88505544280714
274,91.9169119117689
275,91.90533070363065
276,91.8970782994135
277,91.87873365088555
278,91.8920997974307
279,91.91229780744519
280,91.90468060196591
281,91.92361722898164
282,91.96492941696319
283,91.9475442623696
284,91.97759950221116
285,91.99330420226526
286,92.02748994659461
287,92.04983437154941
288,92.07534847649951
289,92.04584091681834
290,92.03709876664249
291,92.03446220119618
292,92.01305685012925
293,92.00725939369248
294,92.01985490645285
295,91.99449990178395
296,92.0138949806137
297,92.06020793461957
298,92.05410261190868
299,92.06153435890599
300,92.69269269269269
301,91.64582291145572
302,91.96398799599866
303,92.29807451862966
304,92.15843168633727
305,92.26537756292716
306,92.24174882126017
307,92.58657332166521
308,92.73252583620402
309,92.72927292729273
310,92.68115283207564
311,92.64105342111843
312,92.65328102161705
313,92.68519179941424
314,92.79285285685712
315,92.84330270641915
316,92.84075533854933
317,92.86627034835269
318,92.83646507710932
319,92.74463723186159
320,92.86156483642078
321,92.89058593572435
322,92.85621113961477
323,92.84553523063461
324,92.87171486859475
325,92.88049540366937
326,92.9034408681803
327,92.910461087896
328,92.9342391116935
329,92.90309676989233
330,92.87396367624763
331,92.85915184849526
332,92.90281523682536
333,92.91449748522015
334,92.96837052487214
335,92.9498041612267
336,92.9700802724398
337,92.9498144688018
338,92.97674299341008
339,92.95982399559989
340,92.94616941876632
341,92.98316626586347
342,92.99751157003651
343,92.99984090547512
344,93.0198448854419
345,93.02810930672406
346,93.02538351879828
347,93.04152169836871
348,93.05087858935897
349,93.05586111722235
350,93.05476577972117
351,93.03832766014732
352,93.05269910753033
353,93.08876090297969
354,93.07987417953053
355,93.0588046215111
356,93.04373760943174
357,93.05850100863807
358,93.0710690011695
359,93.06655110918516
360,94.1941941941942
361,93.19659829914957
362,92.83094364788263
363,93.12328082020505
364,93.0986197239448
365,93.33222203700616
366,93.21331618802687
367,93.33666708338542
368,93.47705300588954
369,93.56935693569356
370,93.66306027820711
371,93.68280690057505
372,93.676436648973
373,93.59239945710408
374,93.5862390826055
375,93.59334958434903
376,93.56432731337138
377,93.54408578254348
378,93.55229222590663
379,93.47467373368669
380,93.46635554074004
381,93.49970453202418
382,93.49536936388539
383,93.52473019709154
384,93.52774110964438
385,93.50359629216508
386,93.54790918182155
387,93.59977142040788
388,93.62046967136799
389,93.61645388179606
390,93.56108261556824
391,93.54667333354168
392,93.54828934210127
393,93.52628018471131
394,93.54267264778994
395,93.53037584377344
396,93.5025270953269
397,93.51561883207452
398,93.53829585373984
399,93.55233880847021
400,93.58277031147101
401,93.59270458820448
402,93.57426916905044
403,93.58849064751472
404,93.59763550301118
405,93.64334007261027
406,93.65092874316476
407,93.67278484968436
408,93.64680911855343
409,93.66187323746475
410,93.64889507637405
411,93.64603165445489
412,93.65459725655201
413,93.65543806366784
414,93.65443008054692
415,93.6570295898141
416,93.67006438709451
417,93.66885635959241
418,93.68294377870811
419,93.66489441490691
420,94.09409409409409
421,93.84692346173087
422,94.09803267755919
423,94.42360590147537
424,94.21884376875376
425,94.43240540090015
426,94.45635090727247
427,94.63682960370046
428,94.62162462495833
429,94.53945394539454
430,94.58132557505228
431,94.49954162846903
432,94.58419878452189
433,94.57104078862776
434,94.57963864257617
435,94.54340896306019
436,94.52320724748515
437,94.5496972054003
438,94.48392020632664
439,94.4347217360868
440,94.41401971522454
441,94.39974544297468
442,94.44323666246359
443,94.44560190007917
444,94.47177887115484
445,94.4228624177853
446,94.46275787992148
447,94.485517339905
448,94.52050070692093
449,94.48648288276276
450,94.45465982773638
451,94.4342010687834
452,94.41801266705052
453,94.41748286714315
454,94.39126832195205
455,94.39151087530209
456,94.3809292143031
457,94.4103792205058
458,94.43575476294264
459,94.41986049651241
460,94.41205883070319
461,94.42367675420843
462,94.43475429661154
463,94.47032887111071
464,94.45321007133492
465,94.46292310702407
466,94.46371199387221
467,94.47280151669827
468,94.48356088899773
469,94.47588951779035
470,94.46851899056844
471,94.44604703936614
472,94.4564991792298
473,94.46471230948721
474,94.47080856015565
475,94.47668708369793
476,94.48586817312585
477,94.49473266780461
478,94.49651689011678
479,94.49657494291571
480,93.993993993994
