,wc
734,0.21798617
735,0.23195595
736,0.2088627
737,0.22635125
738,0.22318816
739,0.35473192
740,0.27969015
741,0.2026967
742,0.32587308
743,0.253059
744,0.16662277
745,0.26448107
746,0.24238083
747,0.16191235
748,0.23487929
749,0.22182614
750,0.30704552
751,0.26301137
752,0.18594457
753,0.23745702
754,0.2926642
755,0.2295501
756,0.2257465
757,0.28683972
758,0.20215057
759,0.26627544
760,0.17115562
761,0.33174333
762,0.17600724
763,0.15517071
764,0.2452005
765,0.14593253
766,0.20161667
767,0.31541032
768,0.2245178
769,0.27513143
770,0.2169582
771,0.26843435
772,0.15993448
773,0.2419263
774,0.27182722
775,0.23031065
776,0.22284038
777,0.22723266
778,0.17984936
779,0.21765348
780,0.19749339
781,0.19133091
782,0.20042574
783,0.13748233
784,0.20298447
785,0.21110187
786,0.1748729
787,0.19627775
788,0.21693116
789,0.17024271
790,0.10838015
791,0.17036635
792,0.33785617
793,0.20538947
794,0.17802653
795,0.21104634
796,0.22498922
797,0.21683824
798,0.18980731
799,0.26103
800,0.19483712
801,0.20358014
802,0.19886348
803,0.33202615
804,0.14802714
805,0.28639162
806,0.14760019
807,0.25489503
808,0.27569073
809,0.24273062
810,0.30424955
811,0.18773969
812,0.1826619
813,0.18693186
814,0.07712209
815,0.21282999
816,0.14938673
817,0.14547686
818,0.223335
819,0.19215232
820,0.241115
821,0.25153467
822,0.15099537
823,0.11918363
824,0.14967714
825,0.14411718
826,0.114792064
827,0.16491234
828,0.104105204
829,0.1577922
830,0.23504764
831,0.22228274
832,0.19051975
833,0.15523487
834,0.17977495
835,0.096254684
836,0.22770865
837,0.23431127
838,0.1972525
839,0.15073465
840,0.13922656
841,0.20628905
842,0.1636752
843,0.14332297
844,0.23411387
845,0.12488787
846,0.14308017
847,0.13315552
848,0.17975862
849,0.15223655
850,0.16406721
851,0.17153509
852,0.12603411
853,0.15928522
854,0.13354518
855,0.11153687
856,0.115170464
857,0.1812965
858,0.14379951
859,0.16989075
860,0.14399743
861,0.17505135
862,0.19431724
863,0.1163477
864,0.08095585
865,0.13094951
866,0.060126834
867,0.06876435
868,0.12025407
869,0.11893589
870,0.18582027
871,0.16543345
872,0.121687174
873,0.10749508
874,0.15428858
875,0.16243652
876,0.09915504
877,0.1437588
878,0.10099794
879,0.09189708
880,0.098215364
881,0.1148942
882,0.12787949
883,0.12517932
884,0.13838142
885,0.1127773
886,0.15159898
887,0.15348466
888,0.09665238
889,0.15095843
890,0.13272823
891,0.050478064
892,0.1341711
893,0.11991625
894,0.10681559
895,0.1309452
896,0.16930336
897,0.15107077
898,0.14418313
899,0.13186443
900,0.079670176
901,0.07541664
902,0.08533145
903,0.09863454
904,0.16765673
905,0.069360666
906,0.0752523
907,0.11997923
908,0.16147555
909,0.20230904
910,0.08533321
911,0.09914397
912,0.12185762
913,0.112252265
914,0.09288781
915,0.0780075
916,0.14759149
917,0.10820469
918,0.14746256
919,0.16669162
920,0.11540343
921,0.1145718
922,0.098879114
923,0.09862347
924,0.12917623
925,0.080681704
926,0.06826278
927,0.06554234
928,0.10860452
929,0.077308595
930,0.069956966
931,0.17418607
932,0.09323082
933,0.07703267
934,0.122146524
935,0.11632859
